geo_id,prompt
203,"The name of this POI is Poetica Coffee. The latitude and longitude of the POI are 40.728533 North and 73.987809 West.
 The POI is located at 131 2nd Avenue. The postcode of the POI is 10003."
204,"The latitude and longitude of the POI are 40.729617 North and 73.989798 West.
 The POI is located at 23 3rd Avenue. The postcode of the POI is 10003."
205,"The latitude and longitude of the POI are 40.728301 North and 73.99939 West.
 The POI is located at 149 Bleecker Street. The postcode of the POI is 10012."
206,"The latitude and longitude of the POI are 40.730465 North and 74.00426 West.
 The POI is located at 38 Leroy Street. The postcode of the POI is 10014."
207,"The latitude and longitude of the POI are 40.728425 North and 73.987276 West.
 The POI is located at 39 Saint Marks Place. The postcode of the POI is 10003."
208,"The latitude and longitude of the POI are 40.74789 North and 74.004466 West.
 The POI is located at 505 West 23rd Street. The postcode of the POI is 10011."
209,"The name of this POI is Church of the Transfiguration. The latitude and longitude of the POI are 40.714464 North and 73.999116 West.
 The postcode of the POI is 10278."
210,"The name of this POI is 2nd Avenue & East 13th Street. The latitude and longitude of the POI are 40.731719 North and 73.98541 West.
 The postcode of the POI is 10035."
211,"The latitude and longitude of the POI are 40.734068 North and 74.006369 West.
 The POI is located at 525 Hudson Street. The postcode of the POI is 10014."
212,"The name of this POI is Hippodrome Building. The latitude and longitude of the POI are 40.75563 North and 73.98234 West.
 The POI is located at 1120 6th Avenue in New York. The postcode of the POI is 10036."
213,"The latitude and longitude of the POI are 40.72583 North and 74.008384 West.
 The POI is located at 47 Renwick Street. The postcode of the POI is 10013."
214,"The name of this POI is Forbidden Planet. The latitude and longitude of the POI are 40.733548 North and 73.991029 West.
 The POI is located at 832 Broadway. The postcode of the POI is 10003."
215,"The name of this POI is The Detox Market. The latitude and longitude of the POI are 40.724494 North and 73.993347 West.
 The POI is located at 76 East Houston Street. The postcode of the POI is 10012."
216,"The latitude and longitude of the POI are 40.673497 North and 73.982862 West.
 The POI is located at 341 2nd Street. The postcode of the POI is 11215."
217,"The latitude and longitude of the POI are 40.722555 North and 73.987872 West.
 The POI is located at 194 Orchard Street in New York. The postcode of the POI is 10002."
218,"The latitude and longitude of the POI are 40.729424 North and 73.983563 West.
 The POI is located at 184 1st Avenue. The postcode of the POI is 10009."
219,"The latitude and longitude of the POI are 40.735808 North and 74.005989 West.
 The POI is located at 302 West 11th Street. The postcode of the POI is 10014."
220,"The name of this POI is DUMBO Historic District. The latitude and longitude of the POI are 40.703062 North and 73.98766 West.
 The postcode of the POI is 11251."
221,"The latitude and longitude of the POI are 40.727869 North and 73.985672 West.
 The POI is located at 77 Saint Marks Place. The postcode of the POI is 10003."
222,"The name of this POI is La Pecora Bianca. The latitude and longitude of the POI are 40.780569 North and 73.976475 West.
 The POI is located at 359 Columbus Avenue in New York. The postcode of the POI is 10023."
223,"The name of this POI is YMCA. The latitude and longitude of the POI are 40.689542 North and 73.991534 West.
 The POI is located at 225 Atlantic Avenue in Brooklyn. The postcode of the POI is 11201."
224,"The latitude and longitude of the POI are 40.727853 North and 73.979126 West.
 The POI is located at 189 Avenue B. The postcode of the POI is 10009."
225,"The name of this POI is Grotta Azzurra. The latitude and longitude of the POI are 40.720408 North and 73.996878 West.
 The POI is located at 177 Mulberry Street. The postcode of the POI is 10013."
226,"The latitude and longitude of the POI are 40.735893 North and 74.005204 West.
 The POI is located at 288 West 11th Street. The postcode of the POI is 10014."
227,"The latitude and longitude of the POI are 40.78538 North and 73.97302 West.
 The POI is located at 500 Columbus Avenue. The postcode of the POI is 10024."
228,"The latitude and longitude of the POI are 40.694654 North and 73.993761 West.
 The POI is located at 139 Montague Street. The postcode of the POI is 11201."
229,"The latitude and longitude of the POI are 40.887266 North and 73.904984 West.
 The POI is located at 448 West 238th Street. The postcode of the POI is 10463."
230,"The latitude and longitude of the POI are 40.727786 North and 73.979245 West.
 The POI is located at 186 Avenue B. The postcode of the POI is 10009."
231,"The latitude and longitude of the POI are 40.760683 North and 73.98998 West.
 The POI is located at 357 West 46th Street. The postcode of the POI is 10036."
232,"The latitude and longitude of the POI are 40.729397 North and 73.987718 West.
 The POI is located at 233 East 9th Street. The postcode of the POI is 10003."
233,"The latitude and longitude of the POI are 40.732431 North and 74.001749 West.
 The POI is located at 181 West 4th Street. The postcode of the POI is 10014."
234,"The latitude and longitude of the POI are 40.786161 North and 73.976314 West.
 The POI is located at 488 Amsterdam Avenue in New York. The postcode of the POI is 10024."
235,"The latitude and longitude of the POI are 40.763535 North and 73.975344 West.
 The POI is located at 20 West 57th Street in New York. The postcode of the POI is 10019."
236,"The latitude and longitude of the POI are 40.72707 North and 73.991906 West.
 The POI is located at 356 Bowery. The postcode of the POI is 10012."
237,"The name of this POI is Tacombi. The latitude and longitude of the POI are 40.731081 North and 74.002805 West.
 The POI is located at 255 Bleecker Street. The postcode of the POI is 10014."
238,"The name of this POI is Maison sur les toits. The latitude and longitude of the POI are 40.723286 North and 73.988443 West.
 The postcode of the POI is 10002."
239,"The latitude and longitude of the POI are 40.703471 North and 74.011298 West.
 The postcode of the POI is 10041."
240,"The latitude and longitude of the POI are 40.736031 North and 73.979359 West.
 The POI is located at 369 1st Avenue. The postcode of the POI is 10010."
241,"The name of this POI is 3rd Avenue. The latitude and longitude of the POI are 40.732841 North and 73.985863 West.
 The postcode of the POI is 10003."
242,"The latitude and longitude of the POI are 40.728616 North and 73.980504 West.
 The POI is located at 514 East 12th Street. The postcode of the POI is 10009."
243,"The name of this POI is O.N.S Clothing. The latitude and longitude of the POI are 40.721498 North and 73.996601 West.
 The POI is located at 201 Mulberry Street. The postcode of the POI is 10012."
244,"The latitude and longitude of the POI are 40.785903 North and 73.976483 West.
 The POI is located at 482 Amsterdam Avenue in New York. The postcode of the POI is 10024."
245,"The latitude and longitude of the POI are 40.734958 North and 73.98873 West.
 The POI is located at 115 East 15th Street. The postcode of the POI is 10003."
246,"The latitude and longitude of the POI are 40.734081 North and 74.004268 West.
 The POI is located at 211 West 10th Street. The postcode of the POI is 10014."
247,"The name of this POI is Hotel Belleclaire. The latitude and longitude of the POI are 40.782317 North and 73.981113 West.
 The POI is located at 2171 Broadway in New York. The postcode of the POI is 10024."
248,"The name of this POI is Stromboli Pizza. The latitude and longitude of the POI are 40.727655 North and 73.985342 West.
 The POI is located at 83 Saint Marks Place in New York. The postcode of the POI is 10003."
249,"The latitude and longitude of the POI are 40.755143 North and 73.971005 West.
 The POI is located at 201 East 49th Street. The postcode of the POI is 10022."
250,"The latitude and longitude of the POI are 40.750866 North and 73.986644 West.
 The POI is located at 78 West 36th Street. The postcode of the POI is 10018."
251,"The latitude and longitude of the POI are 40.784271 North and 73.977513 West.
 The POI is located at 430 Amsterdam Avenue in New York. The postcode of the POI is 10024."
252,"The latitude and longitude of the POI are 40.731946 North and 74.001399 West.
 The POI is located at 166 West 4th Street. The postcode of the POI is 10014."
253,"The latitude and longitude of the POI are 40.684157 North and 74.00167 West.
 The POI is located at 153 Union Street. The postcode of the POI is 11231."
254,"The latitude and longitude of the POI are 40.740972 North and 73.981531 West.
 The POI is located at 363 3rd Avenue in New York. The postcode of the POI is 10016."
255,"The name of this POI is Petrosino Square Park. The latitude and longitude of the POI are 40.721661 North and 73.997365 West.
 The postcode of the POI is 10012."
256,"The latitude and longitude of the POI are 40.727252 North and 73.985422 West.
 The POI is located at 124 1st Avenue. The postcode of the POI is 10009."
257,"The name of this POI is Starbucks. The latitude and longitude of the POI are 40.727177 North and 74.000484 West.
 The postcode of the POI is 10014."
258,"The latitude and longitude of the POI are 40.741876 North and 73.97807 West.
 The POI is located at 529 2nd Avenue. The postcode of the POI is 10016."
259,"The latitude and longitude of the POI are 40.783453 North and 73.979126 West.
 The POI is located at 212 West 79th Street. The postcode of the POI is 10024."
260,"The latitude and longitude of the POI are 40.722077 North and 74.003571 West.
 The POI is located at 59 Grand Street in New York. The postcode of the POI is 10013."
261,"The name of this POI is Nuts Factory. The latitude and longitude of the POI are 40.771068 North and 73.959646 West.
 The POI is located at 1290 3rd Avenue in New York. The postcode of the POI is 10021."
262,"The name of this POI is 3rd Avenue & East 33rd Street. The latitude and longitude of the POI are 40.74531 North and 73.978421 West.
 The postcode of the POI is 10035."
